date,area_type,area_code,area_name,metric,metric_name,value
2020-11-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,149.0
2020-11-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,440.0
2020-11-11,nhsRegion,E40000003,London,newAdmissions,New admissions,134.0
2020-11-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,437.0
2020-11-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,135.0
2020-11-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,314.0
2020-11-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,102.0
2020-11-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,127.0
2020-11-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,368.0
2020-11-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,170.0
2020-11-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,306.0
2020-11-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,181.0
2020-11-12,nhsRegion,E40000003,London,newAdmissions,New admissions,152.0
2020-11-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,362.0
2020-11-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,97.0
2020-11-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,381.0
2020-11-13,nhsRegion,E40000003,London,newAdmissions,New admissions,136.0
2020-11-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,129.0
2020-11-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,372.0
2020-11-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,83.0
2020-11-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,235.0
2020-11-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,224.0
2020-11-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,87.0
2020-11-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,346.0
2020-11-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,105.0
2020-11-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,355.0
2020-11-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,132.0
2020-11-14,nhsRegion,E40000003,London,newAdmissions,New admissions,139.0
2020-11-15,nhsRegion,E40000003,London,newAdmissions,New admissions,170.0
2020-11-15,nhsRegion,E40000005,South East,newAdmissions,New admissions,130.0
2020-11-15,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,376.0
2020-11-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,120.0
2020-11-15,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,330.0
2020-11-15,nhsRegion,E40000007,East of England,newAdmissions,New admissions,109.0
2020-11-15,nhsRegion,E40000010,North West,newAdmissions,New admissions,232.0
2020-11-16,nhsRegion,E40000006,South West,newAdmissions,New admissions,105.0
2020-11-16,nhsRegion,E40000007,East of England,newAdmissions,New admissions,82.0
2020-11-16,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,391.0
2020-11-16,nhsRegion,E40000010,North West,newAdmissions,New admissions,287.0
2020-11-16,nhsRegion,E40000005,South East,newAdmissions,New admissions,139.0
2020-11-16,nhsRegion,E40000003,London,newAdmissions,New admissions,154.0
2020-11-16,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,402.0
2020-11-17,nhsRegion,E40000003,London,newAdmissions,New admissions,152.0
2020-11-17,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,335.0
2020-11-17,nhsRegion,E40000005,South East,newAdmissions,New admissions,141.0
2020-11-17,nhsRegion,E40000010,North West,newAdmissions,New admissions,278.0
2020-11-17,nhsRegion,E40000006,South West,newAdmissions,New admissions,127.0
2020-11-17,nhsRegion,E40000007,East of England,newAdmissions,New admissions,100.0
2020-11-17,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,358.0
2020-11-18,nhsRegion,E40000010,North West,newAdmissions,New admissions,249.0
2020-11-18,nhsRegion,E40000007,East of England,newAdmissions,New admissions,109.0
2020-11-18,nhsRegion,E40000006,South West,newAdmissions,New admissions,127.0
2020-11-18,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,381.0
2020-11-18,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,362.0
2020-11-18,nhsRegion,E40000005,South East,newAdmissions,New admissions,164.0
2020-11-18,nhsRegion,E40000003,London,newAdmissions,New admissions,179.0
2020-11-19,nhsRegion,E40000003,London,newAdmissions,New admissions,173.0
2020-11-19,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,345.0
2020-11-19,nhsRegion,E40000005,South East,newAdmissions,New admissions,201.0
2020-11-19,nhsRegion,E40000010,North West,newAdmissions,New admissions,226.0
2020-11-19,nhsRegion,E40000006,South West,newAdmissions,New admissions,94.0
2020-11-19,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,352.0
2020-11-19,nhsRegion,E40000007,East of England,newAdmissions,New admissions,93.0
2020-11-20,nhsRegion,E40000010,North West,newAdmissions,New admissions,180.0
2020-11-20,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,325.0
2020-11-20,nhsRegion,E40000007,East of England,newAdmissions,New admissions,105.0
2020-11-20,nhsRegion,E40000006,South West,newAdmissions,New admissions,95.0
2020-11-20,nhsRegion,E40000005,South East,newAdmissions,New admissions,145.0
2020-11-20,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,350.0
2020-11-20,nhsRegion,E40000003,London,newAdmissions,New admissions,116.0
2020-11-21,nhsRegion,E40000005,South East,newAdmissions,New admissions,174.0
2020-11-21,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,280.0
2020-11-21,nhsRegion,E40000003,London,newAdmissions,New admissions,165.0
2020-11-21,nhsRegion,E40000010,North West,newAdmissions,New admissions,185.0
2020-11-21,nhsRegion,E40000006,South West,newAdmissions,New admissions,103.0
2020-11-21,nhsRegion,E40000007,East of England,newAdmissions,New admissions,73.0
2020-11-21,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,275.0
2020-11-22,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,305.0
2020-11-22,nhsRegion,E40000006,South West,newAdmissions,New admissions,117.0
2020-11-22,nhsRegion,E40000007,East of England,newAdmissions,New admissions,131.0
2020-11-22,nhsRegion,E40000010,North West,newAdmissions,New admissions,216.0
2020-11-22,nhsRegion,E40000005,South East,newAdmissions,New admissions,144.0
2020-11-22,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,275.0
2020-11-22,nhsRegion,E40000003,London,newAdmissions,New admissions,145.0
2020-11-23,nhsRegion,E40000003,London,newAdmissions,New admissions,147.0
2020-11-23,nhsRegion,E40000005,South East,newAdmissions,New admissions,158.0
2020-11-23,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,309.0
2020-11-23,nhsRegion,E40000010,North West,newAdmissions,New admissions,181.0
2020-11-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,96.0
2020-11-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,122.0
2020-11-23,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,372.0
2020-11-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,103.0
2020-11-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,333.0
2020-11-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,184.0
2020-11-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,103.0
2020-11-24,nhsRegion,E40000003,London,newAdmissions,New admissions,131.0
2020-11-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,275.0
2020-11-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,148.0
2020-11-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,264.0
2020-11-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,166.0
2020-11-25,nhsRegion,E40000003,London,newAdmissions,New admissions,200.0
2020-11-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,121.0
2020-11-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,216.0
2020-11-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,349.0
2020-11-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,99.0
2020-11-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,85.0
2020-11-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,270.0
2020-11-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,188.0
2020-11-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,101.0
2020-11-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,136.0
2020-11-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,263.0
2020-11-26,nhsRegion,E40000003,London,newAdmissions,New admissions,155.0
2020-11-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,124.0
2020-11-27,nhsRegion,E40000003,London,newAdmissions,New admissions,124.0
2020-11-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,236.0
2020-11-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,87.0
2020-11-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,232.0
2020-11-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,188.0
2020-11-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,64.0
2020-11-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,87.0
2020-11-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,253.0
2020-11-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,100.0
2020-11-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,151.0
2020-11-28,nhsRegion,E40000003,London,newAdmissions,New admissions,107.0
2020-11-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,220.0
2020-11-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,147.0
2020-11-29,nhsRegion,E40000003,London,newAdmissions,New admissions,154.0
2020-11-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,246.0
2020-11-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,164.0
2020-11-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,277.0
2020-11-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,193.0
2020-11-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,94.0
2020-11-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,87.0
2020-11-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,284.0
2020-11-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,178.0
2020-11-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,84.0
2020-11-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,130.0
2020-11-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,242.0
2020-11-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,152.0
2020-11-30,nhsRegion,E40000003,London,newAdmissions,New admissions,146.0
2020-12-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,241.0
2020-12-01,nhsRegion,E40000003,London,newAdmissions,New admissions,160.0
2020-12-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,134.0
2020-12-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,78.0
2020-12-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,213.0
2020-12-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,122.0
2020-12-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,323.0
2020-12-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,156.0
2020-12-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,97.0
2020-12-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,109.0
2020-12-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,328.0
2020-12-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,231.0
2020-12-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,179.0
2020-12-02,nhsRegion,E40000003,London,newAdmissions,New admissions,162.0
2020-12-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,246.0
2020-12-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,208.0
2020-12-03,nhsRegion,E40000003,London,newAdmissions,New admissions,156.0
2020-12-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,124.0
2020-12-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,87.0
2020-12-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,344.0
2020-12-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,172.0
2020-12-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,356.0
2020-12-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,106.0
2020-12-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,174.0
2020-12-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,69.0
2020-12-04,nhsRegion,E40000003,London,newAdmissions,New admissions,170.0
2020-12-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,175.0
2020-12-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,198.0
2020-12-05,nhsRegion,E40000003,London,newAdmissions,New admissions,141.0
2020-12-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,187.0
2020-12-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,239.0
2020-12-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,262.0
2020-12-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,83.0
2020-12-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,115.0
2020-12-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,159.0
2020-12-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,92.0
2020-12-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,323.0
2020-12-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,182.0
2020-12-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,114.0
2020-12-06,nhsRegion,E40000003,London,newAdmissions,New admissions,179.0
2020-12-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,226.0
2020-12-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,195.0
2020-12-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,204.0
2020-12-07,nhsRegion,E40000003,London,newAdmissions,New admissions,210.0
2020-12-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,256.0
2020-12-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,114.0
2020-12-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,167.0
2020-12-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,303.0
2020-12-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,212.0
2020-12-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,360.0
2020-12-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,85.0
2020-12-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,218.0
2020-12-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,211.0
2020-12-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,203.0
2020-12-08,nhsRegion,E40000003,London,newAdmissions,New admissions,203.0
2020-12-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,248.0
2020-12-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,232.0
2020-12-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,248.0
2020-12-09,nhsRegion,E40000003,London,newAdmissions,New admissions,248.0
2020-12-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,209.0
2020-12-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,319.0
2020-12-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,131.0
2020-12-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,163.0
2020-12-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,376.0
2020-12-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,104.0
2020-12-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,200.0
2020-12-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,136.0
2020-12-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,259.0
2020-12-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,214.0
2020-12-10,nhsRegion,E40000003,London,newAdmissions,New admissions,235.0
2020-12-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,235.0
2020-12-11,nhsRegion,E40000003,London,newAdmissions,New admissions,277.0
2020-12-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,238.0
2020-12-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,324.0
2020-12-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,103.0
2020-12-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,139.0
2020-12-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,134.0
2020-12-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,183.0
2020-12-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,103.0
